authorId,name,url
1751931,M. Flammini,
1878020,G. Melideo,
1788828,A. Feldmann,
2994475,J. Könemann,
1796271,Neil Olver,
1691440,L. Sanità,
47782655,Yufeng Xin,
1847995,H. Perros,
1820162,A. Mitcsenkov,
32730804,G. Paksy,
2381763,T. Cinkler,
9142047,Fan Yi-ming,
8435073,Yu Jian-jun,
9284891,Fang Zhi-min,
119641237,Deke Guo,
40235164,J. Wu,
145456135,T. Chen,
2589833,Honghui Chen,
1388677326,Sariel Har-Peled,
1795167,Yufeng Xin,
1716013,G. D. Fatta,
113027938,Giuseppe Lo Presto,
3189943,F. Phillipson,
1790617,Mothanna Alkubeily,
117509543,Sadek Ali,
2334026,Boushra Maala,
108404376,Dr. Natarajan Meghanathan,
3278328,F. Havet,
2550463,M. Wennink,
72381424,X. Hu,
40399629,M. Baum,
1806855,Thomas Bläsius,
3221470,Andreas Gemsa,
34829115,Franziska Wegner,
2138394,Y. Urayama,
40417267,T. Tachibana,
40237192,Y. Wang,
143844099,W. Lu,
1715491,Long Gong,
34823484,Tomohiro Odaka,
2239842,J. Kuroiwa,
2069442,H. Shirai,
11896684,H. Ogura,
49990142,V. Kuznetsov,
144194042,L. Dong,
70366411,Zang Dong-song,
1409504443,Sun Gong-xing,
2765324,Z. Zheng,
31692901,H. Wang,
143848922,L. Yao,
2165465,A. Goel,
145733816,S. Gupta,
1782658,Kristina Lerman,
3247917,Maria Muslea,
2376538,P. Mallick,
3255510,Jiajie Peng,
82849900,L. Zhu,
71219360,Y. Wang,
51036717,J. Chen,
120346682,Shuichi Yamaoka,
47278236,Tao Sun,
11125096,Naoki Shibatay,
1708015,J. Matuschke,
50052425,H. Luo,
49514984,H. Yu,
1401528866,Alfredo Candia-Véjar,
1403630603,Hugo Bravo-Azlán,
38863887,A. Chakrabarti,
1769269,C. Tang,
17309708,Regina Krisztina Bíró,
3331403,Kristóf Bérczi,
144628476,A. Moghaddam,
3201114,Tawfig Alrabiah,
1749931,F. Eisenbrand,
145717044,F. Grandoni,
1714465,Gianpaolo Oriolo,
1735168,M. Skutella,
3070417,Wen-liang Zhong,
50535672,Jian Huang,
153203998,S. Singh,
1696918,R. Nasre,
1752950,D. Medhi,
49176681,Karthik M. Ramasamy,
48515089,Yuan Li,
39122448,J. Huang,
144318006,Q. Duan,
1919008,Y. Zhao,
40960935,Z. Zheng,
40119704,Wei Wang,
2530253,M. Padmaraj,
145531251,S. Nair,
30681701,M. Marchetti,
3094765,G. Chiruvolu,
145368975,M. Ali,
145797788,W. K. Luk,
1703035,D. Tang,
9369189,Shunyi Xu,
1726963,C. Wu,
1744839,Z. Li,
2385343,Xiaowei Jiang,
46447747,X. Zhang,
50053247,Wei Gui,
143803348,F. Gao,
48319305,P. Wang,
2460855,F. Zhou,
3224192,Javier P. Trufero,
145009168,D. Agrawal,
1729468,S. Chakraverty,
2366080,A. Batra,
2491997,A. Rathi,
1745763,C. Griwodz,
143733939,P. Halvorsen,
34713352,Hideaki Tanioka,
1760062,K. Kinoshita,
1679902,K. Murakami,
1950679,N. Morita,
143602398,K. Takami,
7885933,M. Kang,
2315783,J. Yang,
1761835,Y. Bang,
2972982,F. Farooq,
2065349,S. Aslam,
144938066,S. Sarwar,
1716881,A. Meyerson,
1679666,K. Munagala,
46935678,H. Liu,
47558464,Ying Chen,
1806118,Mark Sh. Levin,
1410647893,Tsvetko Tsvetkov,
1403028553,Janne Ali-Tolppa,
1414212411,Henning Sanneck,
152501784,G. Carle,
1394188292,Sepideh Sadegh,
1411246523,Julian O. Matschinske,
40425345,David B. Blumenthal,
89903566,G. Galindez,
2744479,T. Kacprowski,
1561592847,Markus List,
9237613,Reza Nasirigerdeh,
51894989,Mhaned Oubounyt,
4067755,A. Pichlmair,
73488360,T. Rose,
1382498861,Marisol Salgado-Albarrán,
1744556777,Julian Späth,
1421142550,Alexey Stukalov,
4405456,N. K. Wenke,
103151690,Kevin Yuan,
2270764,J. Pauling,
145875533,J. Baumbach,
2498771,Ali Çivril,
1694826,M. Mahdavi,
1683333,R. Forsati,
4941376,A. Movaghar,
1728677,M. Nicolau,
143770269,A. Costa,
145313655,J. Macedo,
27046274,A. Santos,
30737548,Hong Soon Nam,
144071615,H. Lee,
2398663,H. Lee,
1812012,D. Kim,
2027860,G. H. Lynn,
34681573,Christian Mathieu,
1798357,M. Klusch,
114294730,C. Lu,
35554623,T. Ajayi,
94916636,D. Blaauw,
48099504,T. Chan,
152673421,CK Cheng,
108038866,V. A. Chhabria,
1926857,D. K. Choo,
1413792617,M. Coltella,
9298165,R. Dreslinski,
144828136,Mateus Fogaça,
145775586,S. Hashemi,
144928538,A. Ibrahim,
29962714,A. B. Kahng,
50619661,M. Kim,
47786973,J. Li,
3446817,Z. Liang,
66949760,U. Mallappa,
3030477,P. Penzes,
121284863,G. Pradipta,
143863048,S. Reda,
1860422,A. Rovinski,
2575991,K. Samadi,
1761662,S. Sapatnekar,
147366399,L. Saul,
1730606,C. Sechen,
31882367,V. Srinivas,
82470872,W. Swartz,
122148422,D. Sylvester,
120046798,D. Urquhart,
9173374,L. Wang,
50546246,M. Woo,
34117315,B. Xu,
2195484,Yuanchen Li,
48152154,Weiqun Liu,
31232981,Yaxiao Niu,
72560590,Wentie Niu,
49896287,Weiguo Gao,
47475792,Zhu Kai,
9114768,Wu Chun-Ming,
31009085,Zhou Bo-yang,
47561043,Chen Fei,
30730583,Wang Hao-xue,
145801638,J. Kittler,
1685743,J. Mitchell,
1693267,M. Naor,
40075749,P. Zhang,
37916065,Fanglin Liu,
144996081,N. Kumar,
8880101,G. Aujla,
2750379,Chao-Hsu Chang,
3223037,K. Vik,
153100518,P. Halvorsen,
144809527,Roger Zimmermann,
49310934,U. Roedig,
144087529,M. Mutka,
144477199,H. Kim,
144365993,Chungwei Lin,
145262558,Lei Rao,
1403863825,Joseph G. D'Ambrosio,
1389946311,A. Sangiovanni-Vincentelli,
144764494,Celso C. Ribeiro,
2213943,G. D. Nguyen,
145788513,P. Winter,
37564356,J. Smith,
9461562,L. La-yuan,
8832625,L. Chun-lin,
2625996,Sang-Hun Cho,
144927958,Tae-Jin Lee,
1704643,M. Chung,
107633102,D. Zhang,
38639538,Xin Dong,
1972110,S. Zeng,
1686448,Gjergji Kasneci,
33876133,Xiaomin Ning,
145914256,H. Jin,
2881771,Pingpeng Yuan,
73592916,D. R. Alexander,
1409536178,Thomas,
88952106,W. Ellen,
7029378,W. Chen,
81880271,G. Venkat Raju,
83544272,T. Bheemarjuna Reddy,
145046519,C. Siva Ram Murthy,
33636576,Markus Leitner,
144170135,G. Raidl,
9438573,Shen Xue-li,
47848234,Wu Wen-jun,
2481886,Xuna Miao,
50171564,Xiaobo Wu,
143927003,K. Payne,
2252451,Stephen Cogdon,
1780634,I. Wakeman,
7499892,X. Song,
145551866,M. Sun,
1788031,Xinchang Zhang,
39665190,J. Zhang,
1769779,A. Araújo,
3013982,Cícero Garrozi,
2358475,Andre R. G. A. Leitao,
1847733,Maury M. Gouvêa,
7818548,J. Zhao,
145816343,Wei Gao,
40013369,Y. Wang,
1740564,G. Cao,
145982973,Tung-Wei Kuo,
145446632,K. Lin,
144555562,Ming-Jer Tsai,
36209164,M. Busse,
92884458,Zhou Fen,
145318418,X. Ma,
9377731,Ho-Jin Heo,
2082333,Namgi Kim,
2706406,Byoung-Dai Lee,
1728597,O. Younis,
1680676,S. Fahmy,
46667034,I. Petrov,
2283421,R. Smeliansky,
144298926,L. Lin,
2385480,Qiwu Wu,
3145778,Shengquan Liao,
1696277,X. Hong,
49762743,Chunming Wu,
144889913,M. Jiang,
2248317,P. Kotlarz,
2729507,M. Shadravan,
153569621,S. Hanczewski,
2728125,Xuehong Gong,
1690665,Y. Liu,
46774404,M. Campanella,
2631510,C. Gillies,
20747085,Nilesh V. Patel,
6445951,G. B. Singh,
3273400,S. G. Kruk,
40426355,E. Cheng,
144643224,G. Wilson,
69021985,École Doctorale,
66520035,P. Żmudziński,
31641841,M. Saidi,
46508937,Jing Zhao,
3047402,Y. Wang,
2327080,Avrilia Floratou,
145590185,K. Sankaranarayanan,
1856878,U. F. Minhas,
3441349,Ashish R. Mittal,
143972996,Fatma Özcan,
152859374,M. Rahman,
3735738,S. Mondol,
47142435,G.S. Hossain,
122638818,A.K. Dey,
145564448,T. Miyamoto,
3109979,S. Kumagai,
1746764,G. Calinescu,
1743075,I. Măndoiu,
6871819,R. Qu,
47103221,Ying Xu,
145528658,G. Kendall,
145805107,Joseph C. Pasquale,
2251711,Mohammad Uruj Jaleel,
2987000,Mohammad Asghar Jamil,
2352471,Kashiful Haq,
1768623522,Ang Li,
144838224,Wei Liu,
50201976,S. Zhang,
75130064,M. Xie,
39671993,Marcos L. P. Bueno,
1779977,G. Oliveira,
50744930,Huang Qiang,
9227801,Liang Xiao-feng,
9355637,Zhu Ying-ying,
2091911,N. H. Moin,
2473296,Huda Zuhrah Ab Halim,
1802786,B. Zhang,
144769367,H. Mouftah,
153290600,A. Karaman,
144144892,H. Hassanein,
2797738,Ambreen Shahnaz,
32595262,B. Harrington,
103615578,Y. Shi,
1734828,A. Gupta,
23626296,S. Biswas,
34824728,N. M. Amiri,
144840501,Z. Hao,
144640605,R. Villarroel,
145502223,E. Soler,
1398539214,E. Fernández-Medina,
145340797,Juan Trujillo,
46753598,M. Piattini,
145180588,Bing Lu,
144655602,Hung Q. Ngo,
37623105,Yun Liu,
1807467,Q. Zeng,
47903949,Ying-Hong Wang,
145483154,YU Peng,
8227498,R. Wu,
38829278,Haojie Zhou,
143835814,Haibo Yu,
9772059,Yuting Chen,
144755752,H. Zhong,
1834528,Marco César Goldbarg,
1723925,Elizabeth Ferreira Gouvea Goldbarg,
144613191,N. Ambika,
47238843,S. Patel,
2506660,M. Mori,
2182884,K. Hirata,
2052213,Kenji Sugimoto,
1735300,S. Haykin,
144371878,K. R. Liu,
144173944,Y. Hu,
143891658,H. Jiang,
1755844,Zhenquan Qin,
40492285,A. Richards,
145850311,B. Muller,
47655945,M. Shotwell,
2772010,L. Cowart,
2731306,B. Rohrer,
1980694,S. Chung,
1866525,S. Joo,
3553195,H. Shirasawa,
143605980,H. Hasegawa,
1735906,Tansel Dökeroglu,
1826997,Erhan Mengusoglu,
9395654,C. S. Shui,
2916272,W. L. Chan,
49366759,Laura Carrea,
31805384,R. C. Almeida,
144326612,P. Li,
48873729,Q. Liu,
1724118,J. Khan,
2705479,Fatema Nafa,
49942854,K. Saeedi,
1715304,D. Alahmadi,
35836608,N. H. Lan,
2932863,Nguyen Uyen Trang,
1591131258,Yutong Zhang,
2806902,Qiufen Xia,
144024945,O. Rana,
1712374,Guowei Wu,
33481412,Pan Zhou,
50561458,J. Zhang,
145499462,L. Ma,
102761821,Zhang Lian-tang,
1716780,A. Tizghadam,
2910397,B. Park,
39750632,Chi-Chou Kao,
2677190,C. Pornavalai,
144294046,H. Wan,
35350470,Yue Gao,
2278125,Ying-Hsin Liang,
39163712,Ben-Jye Chang,
2610220,Y. Lin,
2089807,Hyung-Jin Lim,
33838693,Kwangjin Park,
49402177,P. Zou,
1576431345,Zhifeng Lin,
145633801,Xiao Shi,
48607932,Yingjie Wu,
1946487,Jianli Chen,
46380941,J. Yu,
5668604,Y. Chang,
40943004,Z. Yi,
9146589,L. Yan-chun,
9291408,Ming-Tsung Chen,
145084095,S. Tseng,
144283505,B. M. Lin,
48544181,Wang Bo,
143850997,Ning Yang,
1732690,T. Seidl,
1398072321,S. Salcedo-Sanz,
3451244,Xiaoying Zhan,
2762591,Costas K. Constantinou,
71249182,Κώστας Κωνσταντίνου,
34438544,D. Erman,
2281298,Ming-I Hsieh,
48843402,M. Tsai,
40597863,M. P. Bastos,
1780298,C. Assi,
1807793,J. Levendovszky,
102340297,Patrice Leguesdron,
2444389,Csaba Végsö,
36368810,S. Aggarwal,
48087241,Madhura Limaye,
3317551,A. Netravali,
3113632,Krishan K. Sabnani,
3092763,Miloud Bagaa,
10723151,A. Chelli,
1716718,D. Djenouri,
1682312,T. Taleb,
1710030,I. Balasingham,
1798522,K. Kansanen,
144470702,Z. Zhang,
46771993,X. K. Chen,
1405761871,Yu Zhen-wei,
49204685,Pan Yun,
1407879240,Wang Li-cheng,
143845735,Gaoxi Xiao,
2435508,L. Zhou,
1729705,Sener Kimençe,
1736865,I. Bekmezci,
153103045,Arjun Chandrasekhar,
2556179,S. Navlakha,
9206611,Thabo Semong,
49478657,Kun Xie,
145952179,H. Singh,
3208023,Zhetao Li,
48615490,Y. Xu,
49339606,Yanping Zhao,
47795460,Barry Mitchell,
2069581,A. Faragó,
9642647,Radek Husek,
51281722,D. Knop,
2712875,Tomáš Masařík,
1722256,W. Liao,
144750417,B. Rong,
6327732,Marc Breton,
144420013,M. Bennani,
21151310,J. Wong,
145641161,H. Jacobsen,
49889726,Y. Zhang,
39926972,H. Zhang,
3025474,Dong-yi Ye,
153301534,Wenzhong Guo,
39932126,Sunita Prasad,
2283248,D. K. Lobiyal,
144605367,J. Matsumoto,
1745138,G. Grewal,
145381839,T. C. Wilson,
145899487,Ming Xu,
35097444,D. Banerji,
2201192,Dae-Jun Hwang,
23182892,Tsvetko Ivanchev Tsvetkov,
49668211,J. Sánchez,
2863335,Dhaifallah Alwadani,
153333949,James Sims,
9393259,Wei-Tsung Huang,
1725013,F. Dressler,
1576223074,C. A. S. Oliveira,
1728685,W. Lee,
40257197,J. Lee,
143671534,J. Song,
2895434,Chris Soo-Hyun Eom,
2210736,Zimian Hao,
49416321,Y. Wang,
145529045,Xiao-Min Hu,
39879254,J. Zhang,
50177340,X. Zhou,
49260582,W. Zhao,
143844109,W. Lu,
7925553,Xu Xu,
3320120,T. Wark,
2017504,N. Saber,
2914157,M. Mestari,
1741619,J. Barreiros,
31991405,Min Yang,
143638107,A. Goel,
49621119,Dan Li,
28092521,Jiangwei Yu,
2624265,Junbiao Yu,
1693935,J. Wu,
1410288723,May Kamil Al-Azzawi,
1753469,Juan Luo,
1700626,Renfa Li,
24387841,Mateusz Żotkiewicz,
34702644,M. Caleffi,
144887005,I. Akyildiz,
1737931,L. Paura,
31199616,Su Jingtao,
9442472,Lin Fuhong,
9322190,Zhou Xian-wei,
48541953,Lu Xing,
48805947,Zeyu Zhang,
1885653,Y. Shen,
1968264,Guoming Tang,
144136947,Xu Lin,
145703669,K. Makki,
1709987,N. Pissinou,
4879218,F. Hanum,
34730194,N. Wahyuni,
2207247,T. Bakhtiar,
2346721,P. Soproni,
2003015406,Said Fourour,
2323823,Yahia Lebbah,
15872923,Q. Liu,
3036408,Haipeng Ren,
152476004,Rongjun Tang,
153771636,Junliang Yao,
1679799,Visa Holopainen,
2749404,R. Kantola,
2825518,T. Taira,
2079938,Olli-Pekka Lamminen,
144792480,T. Bartczak,
30927641,Asrar U. Haque,
2390278,S. Venkatachalaiah,
6178702,S. Lee,
1700101,M. Younis,
144372963,H. Cheng,
143639903,M. C. Resende,
1745553,XiaoHua Xu,
144229027,H. Du,
1787340,P. Wan,
7708260,Y. Wang,
1736415,T. Erlebach,
1726081,C. Leung,
39494679,J. J. Lee,
47827883,Yuhai Zhao,
144657339,X. Dong,
145415015,Ying Yin,
144461788,W. Kosinski,
3134251,D. Mikolajewski,
1770596,Sina Sadeghian Sadeghabad,
1867667,Shinji Motegi,
2549550,Yasutaka Nishimura,
2969846,Kiyohito Yoshihara,
24181177,Vachaspathi P. Kompella,
2412809,Yudong Qin,
46498939,K. Kinoshita,
144490950,A. Reddy,
14728937,Yong Oh Lee,
145529115,F. Xie,
145929277,Ning Jiang,
51467996,Junxu Xia,
145563679,Junjie Xie,
47818310,L. Chen,
3738350,Sung-geun Lee,
1946028,C. Han,
145159961,H. Shen,
144712113,Yi Pan,
145680829,J. Sum,
1758690,S. Horiguchi,
69030121,Gheorghe Asachi,
41179568,G. T. Popa,
31517921,R. Brás,
47883192,Jian Xu,
144574967,Geng Yang,
46842877,Zheng-yu Chen,
47818720,L. Chen,
48599151,Zhen Yang,
2999924,L. Tsoi,
143919914,James T. Elder,
1709121,G. Abecasis,
2754326,Xin Fei,
2943644,M. Almulla,
1710379,A. Boukerche,
1798384,P. Hliněný,
49503137,Z. Dvorak,
2231982,J. Jaros,
1726065,J. Kofron,
2779193,J. Korenek,
2228203,P. Matula,
1816601,K. Pala,
31955500,Isami Nakajima,
40120256,Y. Zheng,
144313209,R. Chen,
2263674,Yidong Li,
2768014,Y. Sang,
143826696,Hui Tian,
2266418,Yanbo Wu,
2864629,Yuanjie Li,
3185257,Sen Su,
3348185,J. Fonlupt,
2740995,A. Skoda,
49578303,Rachana Maniyar,
1764178,P. Ghosh,
143834921,A. Sen,
31415779,P. Richter,
1398080261,J. Garcia-Luna-Aceves,
121177499,A. Varma,
1682229,E. Althaus,
1710248,S. Prasad,
144727356,N. Tchervenski,
144069924,M. Yang,
88051008,Zhiliu Zhang,
143885295,P. Zou,
150343262,Xiqiong Bai,
3154687,L. Wu,
2644146,Y. Tao,
145128217,J. Cao,
26453652,Y. Zhang,
88625827,V. Chandrasekar,
145593087,K. Baskaran,
70968158,Xiao Chun-jing,
50627868,L. Ming,
1393105361,Gong Hai-gang,
52354846,Chen Gui-hai,
119553756,Zhou Fan,
1406457887,Wu Yue,
52199080,Sakie Horiuchi,
145573761,T. Znati,
1411756305,S. Al-Sharhan,
41213456,F. Karray,
1407771402,W. Gueaieb,
47291108,Shuang Hu,
1680366,Maya Ramanath,
1816033,M. Sozio,
1679784,Fabian M. Suchanek,
1751591,G. Weikum,
69345867,A. Chojnacki,
1734119,A. Ephremides,
144231976,A. Swami,
145120197,L. Tong,
1401248618,M. Hofmann-Apitius,
46199149,G. Ball,
1402498437,Stephan Gebel,
1402500673,Shweta Bagewadi,
8989074,B. de Bono,
39370081,R. Schneider,
41233716,M. Page,
3410845,A. T. Kodamullil,
46775212,Erfan Younesi,
1401918054,C. Ebeling,
1402915033,Jesper Tegnér,
48595069,Luc Canard,
50316308,Z. Zhang,
47780753,Bo Wang,
50172063,Xiaohong Wu,
2738932,M. Fonoberova,
1398549027,A. T. Haghighat,
49934487,Y. Ghahremani,
40897420,Geyao Cheng,
3155249,Lailong Luo,
143951138,A. Roy,
144258243,Mohamed Aissa,
2818872,A. B. Mnaouer,
1711679,J. A. Sánchez,
49386381,Zhiyi Luo,
2898447,Shanshan Huang,
40027632,F. F. Xu,
51583409,Bill Yuchen Lin,
5504530,Hanyuan Shi,
1796651,K. Q. Zhu,
2804341,Yue Cheng-jun,
3317865,Jing Yuan-wei,
71541025,Politechnika Pozna,
2771914,M. Faloutsos,
144113832,R. Pankaj,
1737874,K. Sevcik,
1712156,R. Brent,
7869811,Yinlong Xu,
49110314,Qingshan Wang,
4712892,Qike Wang,
2036530,L. Chen,
2042275,Yuh-Rong Chen,
1804021,S. Dhall,
2151179,Suleyman Karabuk,
152638964,X. Huang,
46372472,Jianliang Xu,
152857305,J. Das,
40491424,Y. Zhang,
46544755,Huiyu Zhou,
2422000,Jun-Liang Chen,
1785390880,Tianyu Zhu,
2395047,C. Ye,
32453381,Shuangming Chai,
2888061,Xiao-Ming Fu,
1693098,Sheng-Tzong Cheng,
144528653,C. Chou,
67211360,G. Horng,
51203343,Ibrahim Can Sezgin,
48162851,P. Zand,
144320744,M. Shiva,
40174827,M. Mycek,
144965701,M. Pióro,
2544706,M. Zotkiewicz,
1652391935,Haozhe Ren,
152967297,P. Zhou,
1751264,O. Rana,
1946695,Charith Wickramaarachchi,
2873546,Sanmukh R. Kuppannagari,
39078626,R. Kannan,
1728271,V. Prasanna,
2920244,Huayu Zhang,
47892153,Hui Li,
2059024,S. Li,
1790288,Milan Petkovic,
2163131,C. Conrado,
153504254,Malik Hammoutène,
49718375,V. Chen,
50085315,Xinghua Lu,
3088582,A. A. Sheikh,
144041167,N. Wang,
3243858,Baoliu Ye,
1697293,M. Guo,
7167344,Daoxu Chen,
145174807,S. Lu,
1803933,Zhikui Chen,
50591271,Song Yang,
1680567,Xiaodi Huang,
49421024,Y. Liu,
1731759,M. Singh,
35210462,Kunal Talwar,
1761543,L. Moscardelli,
143701240,A. Navarra,
1410197096,Ken Chen,
48543280,Ken Chen,
1732761,M. Moh,
145383163,B. Nguyen,
143743686,X. Hong,
102401999,Wang Hua,
148410812,Yi Shan-wen,
1832139,M. Min,
1773879,Altannar Chinchuluun,
144933467,N. Li,
143698746,G. Feng,
11732258,X. Gao,
143726651,Tao Chen,
2776578,Z. Chen,
34421345,G. Chen,
70844488,M. Hashem,
46805179,M. Hamdy,
10810110,S. Ghoniemy,
46455722,Xinsheng Lai,
1749731,Y. Zhou,
1715337,Xiaoyun Xia,
8326747,Q. Zhang,
3214536,S. Gao,
2922966,I. Ljubic,
3042225,Martin Luipersbeck,
34301380,Max Resch,
32111075,Jun Duan,
7607994,Yuanyuan Yang,
144264964,J. Gu,
2526995,M. Zhang,
40562856,D. Wang,
1712782,F. Ergün,
2578596,Zhan Xu,
1806375,C. Hauser,
143797820,P. Au,
153292568,M. Bon,
3219502,R. Kolisch,
1682878,A. Gionis,
2083149,B. Möller,https://www.semanticscholar.org/author/2083149
1409259641,María Vico Pascual Martínez-Losa,
144862134,R. Caballero,
1397430069,M. Rodríguez-Artalejo,
82871742,M. T. Hortal,
98874234,A. Alez,
1403607883,F. J. López-Fraguas,
3306702,Rafael del Vado Vírseda,
5870782,B. Fredriksen,
38859487,R. Roldán,
1451416306,L. FranciscoJ.,
3009392,Fernando Pérez Morente,
145744796,J. Tucker,
1928152,J. Zucker,
1403845279,Juan M. Molina-Bravo,
144497514,E. Pimentel,
143698164,J. Costa,https://www.semanticscholar.org/author/143698164
1732303,A. Sernadas,https://www.semanticscholar.org/author/1732303
1724008,C. Sernadas,https://www.semanticscholar.org/author/1724008
3134657,H. F. Lai,
1721637,M. Augeraud,
40639846,L. Pierre,https://www.semanticscholar.org/author/40639846
3327858,S. Schwer,https://www.semanticscholar.org/author/3327858
93283819,R. Meyer,https://www.semanticscholar.org/author/93283819
34409634,W. Czerwinski,
2447489,S. Lasota,
1763237,R. Lazic,
144397205,J. Leroux,
2321889,F. Mazowiecki,
1743074,R. Gorrieri,
2375903,Cristian Versari,
1777352,G. Zavattaro,
1402954994,Fernando Rosa-Velardo,
2861755,Lucia Acciai,
1738062,M. Boreale,
1789091,N. Busi,
47022655,Alex Dixon,
2001576,Reiner Hüchting,
144029582,R. Majumdar,
144780383,W. Czerwi'nski,
153473610,J. Leroux,
145842670,V. Khomenko,
3138130,Tim Strazny,
2435687,Emanuele D'Osualdo,
1404062207,Emanuele D'Osualdo,
145625667,C. Ong,
3224801,S. Linker,
3163145,D. Zufferey,
1710285,T. Henzinger,
1799286,Viktor Kuncak,
1721914,H. Edelsbrunner,
144081425,S. Schmitz,
1402954982,María Martos-Salgado,
8249541,Xiaoning Peng,https://www.semanticscholar.org/author/8249541
48969191,Zhijun Xiao,https://www.semanticscholar.org/author/48969191
145532160,P. Klein,https://www.semanticscholar.org/author/145532160
1732130,F. M. A. D. Heide,https://www.semanticscholar.org/author/1732130
1686505,Z. Manna,https://www.semanticscholar.org/author/1686505
1698938,A. Pnueli,https://www.semanticscholar.org/author/1698938
3090323,B. Trakhtenbrot,
40532986,Ryo Yanase,
4461172,Shota Minami,
34989052,S. Yamane,
34741081,A. Rabinovich,
145369682,M. Solanki,
1770475,A. Cau,
2746848,H. Zedan,
2351743,J. Botaschanjan,
3155165,M. Fallah,
2699276,A. R. Sharafat,
1820664,Y. Hirshfeld,
2914469,V. Gallese,
1777800,S. Kutten,
1398881131,B. Patt-Shamir,
144958972,V. Vyatkin,
145403273,V. Dubinin,
144527901,Ian Oliver,
1399104700,A. Laureano-Cruces,
1405790597,Axel Arturo Barceló-Aspeitia,
35099537,A. Korman,
1808851,H. Yu,
143996817,Guoxin Song,
143971668,Y. Sun,
143910211,H. Cao,
144248962,A. Arora,
1611791368,ÖlveczkyPeter Csaba,
1611872320,MeseguerJosé,
143608222,R. Shyamasundar,
122480651,Peter Csaba Ölveczky,
1924754,M. Breitling,
143636316,J. Philipps,
40370751,Jiang Liu,
3002765,J. Lv,
143948103,Zhao Quan,
152451744,N. Zhan,
2212722,H. Zhao,
34904859,C. Zhou,
145116206,L. Zou,
33428072,R. Barua,
144710845,H. S. Hong,
3019457,S. M. Cho,
1726682,S. Cha,
1694620,Y. R. Kwon,
1699456,F. Herbreteau,
1707613,F. Cassez,
49731594,O. Roux,
144958974,V. Vyatkin,
143805237,J. McCarthy,
144233926,I. Mason,
